"GEOID","NAME","median_hh_income","gini","prop_owner_occ","prop_renter_occ","unemploymentrate","singlerate","rent_pct_incomeE","snap_pct","majority_race","xsite","evict_pct","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct"
76040,"ZCTA5 76040",56997,0.4068,0.43809692253272,0.56190307746728,0.0308713214079631,0.259050240880936,28.5,15.9886805801203,"NO MAJORITY","FORTWORTH",0.0461126849228832,58.9136711190076,41.0863288809924,20.6161362987404,22.5134046130905,11.1266220375012,4.65750816967543
76104,"ZCTA5 76104",31450,0.5119,0.396331738437002,0.603668261562998,0.0585217029538206,0.348717948717949,32.2,28.341307814992,"NO MAJORITY","FORTWORTH",0.0462351387054161,83.7221979938945,16.2778020061055,35.8100741386829,45.4208460532054,1.4337112952464,1.0575665067597
76109,"ZCTA5 76109",82640,0.5746,0.539327002477291,0.460672997522709,0.0392040643522439,0.137905784720527,27.9,3.83980181668043,"WHITE","FORTWORTH",0.0506385839121667,23.4409991386736,76.5590008613264,4.65116279069767,10.9043927648579,4.59086993970715,3.29457364341085
76117,"ZCTA5 76117",49353,0.3883,0.558412634136465,0.441587365863535,0.0566339932090461,0.293300653594771,28.3,16.9163798339745,"NO MAJORITY","FORTWORTH",0.0623567171022467,64.3845757692803,35.6154242307197,5.03733745332818,47.7855027681215,9.72061284923394,1.84112269859663
76134,"ZCTA5 76134",49493,0.4469,0.618876941457587,0.381123058542413,0.0735342828751242,0.330761654629022,36.1,23.142174432497,"NO MAJORITY","FORTWORTH",0.0510971786833856,78.7541585407824,21.2458414592176,32.3811708921265,41.9639784329471,2.09934610531146,2.30966311039731
76137,"ZCTA5 76137",76877,0.3587,0.617875516997882,0.382124483002118,0.0490533562822719,0.243585110227683,26.4,8.76122263694139,"WHITE","FORTWORTH",0.0360348468848997,48.7223648257017,51.2776351742983,10.9795479009688,25.9683696282189,8.72236482570175,3.05208247081229
76179,"ZCTA5 76179",92742,0.3694,0.758086931518666,0.241913068481334,0.0375022269730982,0.0924269528920692,26.3,4.59577323045958,"WHITE","FORTWORTH",0.0318938193343899,40.3307072187615,59.6692927812385,6.64468059118114,27.4032001954318,3.43532429461341,2.84750213753512
76180,"ZCTA5 76180",59140,0.4006,0.473801335221525,0.526198664778475,0.0584286061785454,0.342963782139895,29.3,9.13075729988536,"WHITE","FORTWORTH",0.027681660899654,38.116938492698,61.883061507302,8.44792666027076,19.4275663575312,4.79160004263938,5.44984543225669
78730,"ZCTA5 78730",124063,0.5068,0.603843311160384,0.396156688839616,0.0203535083020889,0.0579710144927536,23.2,1.0840108401084,"WHITE","AUSTIN",0.00124378109452736,27.1345506477609,72.8654493522391,1.10170356013465,14.3119453228603,6.81424053861063,4.90666122615526
78733,"ZCTA5 78733",184500,0.4508,0.890859481582537,0.109140518417462,0.0274383214203366,0.132495511669659,22,1.53478854024557,"WHITE","AUSTIN",0.0125,29.5620029125126,70.4379970874874,1.12019715469923,7.88618796908256,16.6237257757365,3.93189201299429
78751,"ZCTA5 78751",64340,0.4919,0.300973328277083,0.699026671722917,0.0393534190927556,0.107577807848444,30.7,3.55201618000253,"WHITE","AUSTIN",0.00198915009041591,29.6042477001914,70.3957522998086,3.17960116070877,16.4413162931407,7.11860221028586,2.86472803605606
78610,"ZCTA5 78610",80256,0.3926,0.753734901462174,0.246265098537826,0.0301666584244103,0.143053915781189,29.8,5.58645899554991,"NO MAJORITY","AUSTIN",0.0016134236850597,50.0480207657365,49.9519792342635,4.75535366645036,41.5184944841012,1.489941596366,2.28423101881895
78612,"ZCTA5 78612",69213,0.3678,0.824556896994606,0.175443103005394,0.0393782383419689,0.202326757713708,26.6,13.5114307731826,"HISPANIC","AUSTIN",0.00585651537335286,57.1873641501232,42.8126358498768,4.47036661353427,50.8911751920012,0.71728734965947,1.10853499492827
78669,"ZCTA5 78669",121118,0.4309,0.89522176987358,0.10477823012642,0.034493670886076,0.099108734402852,27.8,3.44975358902935,"WHITE","AUSTIN",0.0224948875255624,14.7973025346872,85.2026974653128,0.64336097976901,7.59631036353771,5.44143864816681,1.1161925432137
78701,"ZCTA5 78701",122182,0.517,0.332603596559812,0.667396403440188,0.00751697381183317,0,23.3,2.92415949960907,"WHITE","AUSTIN",0.00304592314901593,24.1242625368732,75.8757374631269,3.39233038348083,12.8502949852507,6.10250737463127,1.77912979351032
