"xsite","zip","eviction_count","evict_pct","fully_vaccinated","vax_pct","pop_2019","white_2019","black_2019","hisp_2019","asian_2019","other_2019","renter_hh_2019","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct","majority_race","over_15_pop"
"PHILADELPHIA","19131",291,0.0324053452115813,11948,0.329381926448696,44723,4821,35755,1612,1548,987,8980,89.2203116964426,10.7796883035575,79.9476779285826,3.60440936430919,3.46130626299667,2.20691814055408,"BLACK",36274
"NEW YORK","11423",130,0.0323463548146305,14556,0.577138099203045,30104,2807,11605,4113,8629,2950,4019,90.6756577199043,9.32434228009567,38.5496943927717,13.6626361945256,28.6639649216051,9.79936221100186,"NO MAJORITY",25221
"NEW YORK","10037",291,0.0322187776793623,7913,0.479372387471982,20462,1218,13952,4292,571,429,9032,94.0475026879093,5.95249731209071,68.1849281595152,20.9754667187958,2.79053855928062,2.09656925031766,"BLACK",16507
"NEW YORK","10033",559,0.0317289136110796,25148,0.508132791820735,58349,14682,2268,39125,1284,990,17618,74.837615040532,25.162384959468,3.88695607465424,67.053419938645,2.20055185178838,1.69668717544431,"HISPANIC",49491
"NEW YORK","11374",371,0.0315395732381195,21272,0.568922171703664,43507,18734,1649,7445,13626,2053,11763,56.9402624864964,43.0597375135036,3.79019468131565,17.1121888431747,31.3190980761717,4.71878088583446,"NO MAJORITY",37390
"NEW YORK","10472",586,0.0313838903170523,22500,0.42924186348201,67948,1948,16201,42584,5383,1832,18672,97.133101783717,2.86689821628304,23.8432330605757,62.6714546417849,7.92223465002649,2.69617943132984,"HISPANIC",52418
"PHILADELPHIA","19151",123,0.030920060331825,7958,0.302309679380033,33343,2302,29574,733,265,469,3978,93.0960021593738,6.90399784062622,88.696278079357,2.19836247488228,0.794769516840116,1.40659208829439,"BLACK",26324
"NEW YORK","11427",95,0.0308842652795839,14525,0.715728786833547,24560,4562,4887,4784,8238,2089,3076,81.4250814332248,18.5749185667752,19.8982084690554,19.4788273615635,33.542345276873,8.5057003257329,"NO MAJORITY",20294
"PHILADELPHIA","19120",288,0.0306513409961686,17566,0.314262201230857,74060,4318,38016,22692,7403,1631,9396,94.1695922225223,5.83040777747772,51.3313529570618,30.6400216041048,9.99594923035377,2.20226843100189,"BLACK",55896
"NEW YORK","11233",724,0.0306429085368434,21172,0.335111350290445,79439,6910,57326,12115,1488,1600,23627,91.301501781241,8.69849821875905,72.163546872443,15.2506955022092,1.87313536172409,2.01412404486461,"BLACK",63179
"PHILADELPHIA","19126",78,0.0305522914218566,5016,0.380057584482497,15656,993,12650,858,425,730,2553,93.6573837506387,6.34261624936127,80.799693408278,5.48032703117016,2.71461420541645,4.66274910577414,"BLACK",13198
"PHILADELPHIA","19144",345,0.0304098721903922,12816,0.351556713756686,43884,7014,32960,1735,1058,1117,11345,84.0169537872573,15.9830462127427,75.1071005377814,3.95360495852703,2.41090146750524,2.54534682344362,"BLACK",36455
"NEW YORK","10463",594,0.0301201764616399,32050,0.552691027608684,71132,22166,8518,35688,2690,2070,19721,68.8382162739695,31.1617837260305,11.974919867289,50.1715121183152,3.78170162514761,2.91008266321768,"HISPANIC",57989
"NEW YORK","11372",478,0.029983690879438,35660,0.669206373036575,62854,11038,1459,36118,13042,1197,15942,82.4386673879148,17.5613326120852,2.32125242625768,57.4633277118401,20.7496738473287,1.90441340248831,"HISPANIC",53287
"NEW YORK","11207",736,0.029895609082416,26114,0.355340862702408,91083,4524,53561,28811,1623,2564,24619,95.0331016764929,4.96689832350713,58.8046067872161,31.6315887706817,1.78189124205395,2.81501487654118,"BLACK",73490
"NEW YORK","10304",220,0.0294827124095417,17669,0.526442809045675,41112,15589,10775,9653,4496,599,7462,62.081630667445,37.918369332555,26.2088927806966,23.4797625997276,10.9359797625997,1.45699552442109,"NO MAJORITY",33563
"PHILADELPHIA","19153",67,0.0291938997821351,3643,0.323505905337004,13006,1622,9248,946,637,553,2295,87.5288328463786,12.4711671536214,71.1056435491312,7.2735660464401,4.89773950484392,4.2518837459634,"BLACK",11261
"PHILADELPHIA","19140",272,0.0290350128095645,13464,0.331854480922804,51766,1629,27267,21360,688,822,9368,96.8531468531469,3.14685314685315,52.6735695243983,41.2626047985164,1.32905768264884,1.58791484758336,"BLACK",40572
"NEW YORK","10470",112,0.0287548138639281,6070,0.462758252649234,15716,5582,6369,2958,463,344,3895,64.482056502927,35.517943497073,40.5255790277424,18.8215831000255,2.94604224993637,2.1888521252227,"NO MAJORITY",13117
"NEW YORK","11413",101,0.0288406624785837,12883,0.372405619471585,41650,645,36967,2377,506,1155,3502,98.4513805522209,1.54861944777911,88.7563025210084,5.70708283313325,1.21488595438175,2.77310924369748,"BLACK",34594
"PHILADELPHIA","19139",296,0.0286433133346236,11742,0.327613626851929,46397,2836,39805,1739,1155,862,10334,93.8875358320581,6.11246416794189,85.792184839537,3.74808716080781,2.4893850895532,1.85787874216005,"BLACK",35841
"NEW YORK","11436",47,0.0286410725167581,7308,0.46622009569378,19167,330,11673,2815,1703,2646,1641,98.2782908123337,1.7217091876663,60.9015495382689,14.6867011008504,8.88506286847185,13.8049773047425,"BLACK",15675
"NEW YORK","11373",607,0.0286050895381715,56413,0.715456124998415,94437,5838,1533,39372,45770,1924,21220,93.818100956193,6.18189904380698,1.62330442517234,41.6912862543283,48.4661732160064,2.03733706068596,"NO MAJORITY",78849
"PHILADELPHIA","19114",138,0.0283309382057072,11397,0.431966343238326,31668,23468,3377,3154,1125,544,4871,25.8936465833018,74.1063534166982,10.6637615258305,9.95958064923582,3.55248200075786,1.71782240747758,"WHITE",26384
"NEW YORK","11363",19,0.0281065088757396,4161,0.701686340640809,7096,3488,124,901,2389,194,676,50.8455467869222,49.1544532130778,1.74746335963923,12.6972942502818,33.6668545659526,2.73393461104848,"NO MAJORITY",5930
"PHILADELPHIA","19132",193,0.0266943291839557,8488,0.332875799050943,31378,779,28560,910,346,783,7230,97.5173688571611,2.48263114283893,91.0191854165339,2.90012110395819,1.10268340875773,2.49537892791128,"BLACK",25499
"NEW YORK","11428",43,0.026691495965239,9924,0.631217402366111,18836,2006,3858,4743,4870,3359,1611,89.3501805054152,10.6498194945848,20.4820556381397,25.1805054151625,25.8547462306222,17.8328732214908,"NO MAJORITY",15722
"PHILADELPHIA","19136",132,0.0265647011471121,10927,0.384266422844282,34741,20938,5329,6118,1306,1050,4969,39.7311533922455,60.2688466077545,15.3392245473648,17.6103163409228,3.75924699922282,3.02236550473504,"WHITE",28436
"NEW YORK","11230",534,0.0256164252134702,26136,0.401172696434327,86139,57089,6030,8798,11391,2831,20846,33.7245614646095,66.2754385353905,7.00031344687076,10.2137243292817,13.2239752028698,3.28654848558725,"WHITE",65149
"NEW YORK","11235",506,0.0256085834303355,28585,0.429978941034898,78775,57362,1539,6039,10744,3091,19759,27.1824817518248,72.8175182481752,1.95366550301492,7.66613773405268,13.6388448111711,3.92383370358616,"WHITE",66480
"NEW YORK","11364",95,0.0255376344086022,21044,0.691213663984234,36215,11902,1089,4170,18158,896,3720,67.1351649868839,32.8648350131161,3.00704128123706,11.514565787657,50.1394449813613,2.47411293662847,"ASIAN",30445
"PHILADELPHIA","19121",215,0.0253687315634218,10904,0.409955635762087,32385,4614,23435,2213,1352,771,8475,85.7526632700324,14.2473367299676,72.3637486490659,6.83341052956616,4.17477227111317,2.38073182028717,"BLACK",26598
"NEW YORK","10035",337,0.0251286257549773,14734,0.48203886671465,36048,4140,13075,16441,1335,1057,13411,88.5153129161119,11.4846870838881,36.2710830004439,45.608632933866,3.70339547270306,2.93220150909898,"NO MAJORITY",30566
"NEW YORK","11221",605,0.0247251624504475,32515,0.464958316054396,83322,14469,35637,28256,2890,2070,24469,82.634838338014,17.365161661986,42.7702167494779,33.9118120064329,3.46847171215285,2.48433786995031,"NO MAJORITY",69931
"NEW YORK","10004",27,0.0244565217391304,2626,0.875917278185457,3335,1977,132,108,969,149,1104,40.71964017991,59.28035982009,3.95802098950525,3.2383808095952,29.0554722638681,4.46776611694153,"WHITE",2998
"NEW YORK","11104",221,0.0241450890418442,15094,0.68881485875964,25114,10982,329,7196,6034,573,9153,56.2714024050331,43.7285975949669,1.31002628016246,28.6533407661066,24.0264394361711,2.28159592259298,"NO MAJORITY",21913
"PHILADELPHIA","19111",248,0.0240426563257392,20402,0.380378850026102,68113,27815,17591,13316,6562,2829,10315,59.1634489744983,40.8365510255017,25.8262005784505,19.5498656644106,9.63399057448651,4.15339215715062,"NO MAJORITY",53636
"NEW YORK","11238",420,0.0240164684354986,32554,0.683003587688564,55210,25250,17638,6020,3264,3038,17488,54.265531606593,45.734468393407,31.9471110306104,10.9038217714182,5.91197246875566,5.50262633580873,"NO MAJORITY",47663
"NEW YORK","11435",286,0.0240134340890008,25112,0.515954058885168,59605,7299,13740,18696,13894,5976,11910,87.7543830215586,12.2456169784414,23.0517574029024,31.3664960993205,23.3101249895143,10.0260045298213,"NO MAJORITY",48671
"NEW YORK","10473",354,0.0234639093259097,20676,0.440552288417285,59579,1657,19834,36514,813,761,15087,97.2188187112909,2.78118128870911,33.2902532771614,61.2866949764179,1.36457476627671,1.2772956914349,"HISPANIC",46932
"NEW YORK","11375",373,0.0233562930494678,37093,0.611278653944398,73034,36346,1765,10967,20959,2997,15970,50.2341375249884,49.7658624750116,2.41668264096174,15.0162937809787,28.6975929019361,4.10356820111181,"NO MAJORITY",60681
"NEW YORK","10280",73,0.0231893265565438,4899,0.627192420944821,9496,6248,236,1079,1546,387,3148,34.2038753159225,65.7961246840775,2.48525695029486,11.3626790227464,16.2805391743892,4.075400168492,"WHITE",7811
"NEW YORK","10018",97,0.0230842455973346,8247,0.998063657267336,8806,4264,428,1415,2422,277,4202,51.578469225528,48.4215307744719,4.86032250738133,16.0685895980014,27.5039745627981,3.14558255734726,"NO MAJORITY",8263
"NEW YORK","11239",150,0.0229427959620679,5917,0.55600451043037,12772,2593,7209,2344,474,152,6538,79.697776385844,20.302223614156,56.4437832759161,18.3526464140307,3.71124334481679,1.19010335108049,"BLACK",10642
"PHILADELPHIA","19143",301,0.0228827733008971,20411,0.398870476041585,64630,8277,51060,2112,1533,1648,13154,87.1932539068544,12.8067460931456,79.0035587188612,3.2678322760328,2.37196348444995,2.54989942751044,"BLACK",51172
"NEW YORK","11694",88,0.0225988700564972,8409,0.473373114163477,21202,15594,1227,3217,620,544,3894,26.4503348740685,73.5496651259315,5.78718988774644,15.1730968776531,2.92425242901613,2.56579567965286,"WHITE",17764
"NEW YORK","10471",102,0.0227070347284061,12264,0.638052130482285,22422,12962,2185,5434,1145,696,4492,42.1907055570422,57.8092944429578,9.74489340825974,24.2351262153242,5.10659174025511,3.1040941932031,"WHITE",19221
"NEW YORK","11418",139,0.0225869353266168,16846,0.543489482513873,38405,5750,2761,17706,9035,3153,6154,85.0279911469861,14.9720088530139,7.1891680770733,46.1033719567765,23.5255826064315,8.20986850670486,"NO MAJORITY",30996
"NEW YORK","11105",245,0.0223275312129773,17580,0.546081446277141,36983,23354,786,7643,4192,1008,10973,36.8520671659952,63.1479328340048,2.12530081388746,20.6662520617581,11.3349376740665,2.72557661628316,"WHITE",32193
"NEW YORK","11214",467,0.0221065088757396,37773,0.49704585828015,92644,37917,1369,16579,34158,2621,21125,59.072363024049,40.927636975951,1.47769958119252,17.8953844825353,36.8701696817927,2.82910927852856,"NO MAJORITY",75995
"NEW YORK","11365",182,0.0220606060606061,23151,0.624352750809061,44738,10734,3647,9144,19748,1465,8250,76.0069739371452,23.9930260628548,8.1519066565336,20.4390004023425,44.1414457508159,3.27462112745317,"NO MAJORITY",37080
"NEW YORK","11224",306,0.0217654171704958,14849,0.388391922996443,45795,23273,9434,8606,3404,1078,14059,49.1800414892456,50.8199585107544,20.6005022382356,18.7924445900207,7.43312588710558,2.35396877388361,"WHITE",38232
"NEW YORK","11109",54,0.0206896551724138,4112,0.788192447766916,5980,3525,34,384,1815,222,2610,41.0535117056856,58.9464882943144,0.568561872909699,6.42140468227425,30.3511705685619,3.7123745819398,"WHITE",5217
"NEW YORK","10027",427,0.0206041304767419,26480,0.48014505893019,64988,17113,22322,17091,6095,2367,20724,73.6674462977781,26.332553702222,34.3478796085431,26.2987012987013,9.37865452083462,3.64221086969902,"NO MAJORITY",55150
"NEW YORK","10001",199,0.0204901153212521,18990,0.851187808157777,24117,13163,1384,3741,5377,452,9712,45.4202429821288,54.5797570178712,5.73869055023427,15.5118795870133,22.2954762200937,1.87419662478749,"WHITE",22310
"NEW YORK","10036",324,0.0204661739624787,21685,0.809957793299219,28487,14394,1906,6159,5208,820,15831,49.4716888405237,50.5283111594762,6.69077122898164,21.6203882472707,18.2820233790852,2.87850598518623,"WHITE",26773
"PHILADELPHIA","19137",13,0.0204081632653061,2452,0.372078907435508,8347,7118,304,821,33,71,637,14.7238528812747,85.2761471187253,3.64202707559602,9.83586917455373,0.395351623337726,0.850605007787229,"WHITE",6590
"NEW YORK","10461",252,0.0201117318435754,24194,0.588676123506655,49690,15263,3739,23933,5833,922,12530,69.2835580599718,30.7164419400282,7.52465284765546,48.1646206480177,11.7387804387201,1.85550412557859,"NO MAJORITY",41099
"PHILADELPHIA","19145",148,0.0200841362464378,18753,0.488601130767828,46052,21584,13543,3663,6343,919,7369,53.1312429427604,46.8687570572396,29.4080604534005,7.95405194128377,13.773560323113,1.99557022496309,"NO MAJORITY",38381
"NEW YORK","11434",221,0.0199855308374028,21043,0.40543717005125,64304,1028,53780,5207,2000,2289,11058,98.4013436178154,1.59865638218462,83.6339885543668,8.09747449614332,3.1102264244837,3.5596541428216,"BLACK",51902
"NEW YORK","10301",157,0.0200331759601888,16992,0.530817531473556,38280,16980,7847,9458,2409,1586,7837,55.6426332288401,44.3573667711599,20.4989550679206,24.7074190177638,6.29310344827586,4.14315569487983,"NO MAJORITY",32011
"NEW YORK","11223",354,0.0197864848247722,27697,0.437627391805843,81388,42870,3155,11823,20457,3083,17891,47.3263871823856,52.6736128176144,3.87649284906866,14.5267115545289,25.135155059714,3.78802771907406,"WHITE",63289
"NEW YORK","11360",46,0.0196917808219178,11431,0.697309827365339,18954,9491,147,2008,6975,333,2336,49.926136963174,50.073863036826,0.775561886672998,10.5940698533291,36.7996201329535,1.75688509021842,"WHITE",16393
"NEW YORK","11419",91,0.0195237073589359,22850,0.556394272913217,48369,1945,7289,9109,16434,13592,4661,95.9788294155347,4.02117058446526,15.0695693522711,18.8323099505882,33.9763071388699,28.1006429738055,"NO MAJORITY",41068
"NEW YORK","11236",336,0.0194658478651295,27157,0.331498254437148,100844,4165,84656,7722,2597,1704,17261,95.869858395145,4.13014160485502,83.9474832414422,7.65737178215858,2.57526476538019,1.68973860616398,"BLACK",81922
"NEW YORK","11421",103,0.019379115710254,17813,0.525689833259554,41251,6634,1035,24355,8103,1124,5315,83.9179656250758,16.0820343749242,2.50903008411917,59.0409929456256,19.6431601658142,2.72478242951686,"HISPANIC",33885
"NEW YORK","11429",41,0.0192037470725995,10634,0.455086232721359,27454,516,19383,3806,1231,2518,2135,98.1204924601151,1.8795075398849,70.601733809281,13.8631893348874,4.48386391782618,9.17170539812049,"BLACK",23367
"NEW YORK","11216",371,0.0191889934829833,25552,0.51036631646227,57786,16386,29689,6481,3021,2209,19334,71.6436507112449,28.3563492887551,51.3774962793756,11.2155193299415,5.22790987436403,3.82272522756377,"BLACK",50066
"NEW YORK","11355",366,0.0189020296441667,53978,0.781044711329764,80987,5842,2225,12526,58708,1686,19363,92.7864965982195,7.21350340178053,2.74735451368738,15.4666798375048,72.4906466469927,2.08181560003457,"ASIAN",69110
"NEW YORK","10019",387,0.0188486265341905,30585,0.720240197809961,45498,25155,2520,7406,8649,1768,20532,44.7118554661743,55.2881445338257,5.53870499802189,16.2776385775199,19.0096267967823,3.88588509385028,"WHITE",42465
"NEW YORK","11420",77,0.0187439143135346,21558,0.536001989060169,47470,2386,11320,11872,15463,6429,4108,94.9736675795239,5.02633242047609,23.8466399831472,25.0094796713714,32.5742574257426,13.5432904992627,"NO MAJORITY",40220
"NEW YORK","11433",110,0.0186282811176969,13088,0.439858847252563,37021,804,23106,6328,3580,3203,5905,97.8282596364226,2.17174036357743,62.4132249263931,17.0930012695497,9.67018719105373,8.651846249426,"BLACK",29755
"NEW YORK","10306",112,0.018613927206249,24524,0.537724472120508,53877,38825,1653,8401,3869,1129,6017,27.9377099690035,72.0622900309965,3.06809956010914,15.5929246246079,7.1811719286523,2.09551385563413,"WHITE",45607
"PHILADELPHIA","19150",49,0.0182699478001491,7943,0.416933494304761,22299,644,20894,255,105,401,2682,97.1119781156106,2.88802188438943,93.6992690255168,1.14354903807346,0.470873133324364,1.79828691869591,"BLACK",19051
"NEW YORK","11205",224,0.018161180476731,16012,0.453713411351336,46843,20745,13322,8143,2966,1667,12334,55.7137672651197,44.2862327348803,28.43968148923,17.3836005379673,6.33178916807207,3.55869606985035,"NO MAJORITY",35291
"NEW YORK","11354",225,0.01798273657289,34542,0.744873094257434,53684,8508,1556,8000,34296,1324,12512,84.1517025556963,15.8482974443037,2.89844273899113,14.9020192236048,63.8849564115938,2.46628418150659,"ASIAN",46373
"PHILADELPHIA","19104",231,0.0179934569247546,21640,0.459389462064281,53560,17849,22815,3031,7633,2232,12838,66.6747572815534,33.3252427184466,42.5970873786408,5.65907393577296,14.2513069454817,4.16728902165795,"NO MAJORITY",47106
"NEW YORK","11209",323,0.0179684023141967,32559,0.569531905961377,67782,43607,1926,11576,8960,1713,17976,35.6658109822667,64.3341890177333,2.84146233513322,17.0782803694196,13.2188486618866,2.52721961582721,"WHITE",57168
"NEW YORK","11366",27,0.0177165354330709,7077,0.594506048387097,14360,5374,770,1601,6254,361,1524,62.5766016713092,37.4233983286908,5.36211699164345,11.1490250696379,43.5515320334262,2.51392757660167,"NO MAJORITY",11904
"NEW YORK","10302",46,0.0172284644194757,6797,0.472506082725061,18037,5182,3758,7020,1654,423,2670,71.2701668791928,28.7298331208072,20.8349503797749,38.9199977823363,9.17003936353052,2.34517935355103,"NO MAJORITY",14385
"NEW YORK","10029",512,0.0174827562657925,32516,0.509783017684686,76713,11830,20877,35744,6906,1356,29286,84.5788849347568,15.4211150652432,27.2144225880881,46.5944494414245,9.00238551484103,1.76762739040319,"NO MAJORITY",63784
"NEW YORK","10310",61,0.0173443275518908,9873,0.517290160326941,23800,9995,4632,7395,1354,424,3517,58.0042016806723,41.9957983193277,19.4621848739496,31.0714285714286,5.6890756302521,1.78151260504202,"NO MAJORITY",19086
"NEW YORK","10006",23,0.0172932330827068,2613,0.943661971830986,3092,1995,99,335,496,167,1330,35.4786545924968,64.5213454075032,3.20181112548512,10.8344113842173,16.0413971539457,5.40103492884864,"WHITE",2769
"NEW YORK","10005",59,0.0171312427409988,5739,0.738705110052774,8701,6236,92,552,1543,278,3444,28.3300770026434,71.6699229973566,1.0573497299161,6.34409837949661,17.7335938397885,3.19503505344213,"WHITE",7769
"NEW YORK","10025",507,0.0171214372551668,53456,0.659388915615093,92251,50186,8757,21737,8936,2635,29612,45.5984216973258,54.4015783026742,9.49258002623278,23.5628882071739,9.68661586324267,2.85633760067642,"WHITE",81069
"PHILADELPHIA","19133",84,0.0168606985146528,5918,0.280673464548257,27102,832,9506,15809,254,701,4982,96.9301158586082,3.06988414139178,35.0749022212383,58.3314884510368,0.937200206626817,2.58652497970629,"HISPANIC",21085
"NEW YORK","11234",174,0.0167921250723799,30638,0.402797680869805,93534,34833,40167,10377,6723,1434,10362,62.7589967284624,37.2410032715376,42.9437423824492,11.0943614086856,7.18776060042337,1.53313233690423,"NO MAJORITY",76063
"NEW YORK","11417",58,0.0167921250723799,14427,0.5625,31321,6066,1908,11749,9291,2307,3454,80.6328022732352,19.3671977267648,6.09175952236519,37.5115737045433,29.6638038376808,7.36566520864596,"NO MAJORITY",25648
"NEW YORK","10022",149,0.0163574486771325,21652,0.761804236155091,31130,23882,392,2397,3752,707,9109,23.2830067459043,76.7169932540957,1.25923546418246,7.69996787664632,12.0526823000321,2.27112110504337,"WHITE",28422
"NEW YORK","11229",265,0.016225814352192,30202,0.445878115034841,83119,48242,4476,9224,18936,2241,16332,41.9603219480504,58.0396780519496,5.38505034949891,11.0973423645617,22.7817947761643,2.69613445782553,"WHITE",67736
"PHILADELPHIA","19128",110,0.0161337635670285,13465,0.413353798925556,37644,28485,5105,1532,1147,1375,6818,24.330570608862,75.669429391138,13.5612581022208,4.06970566358517,3.04696631601318,3.65264052704282,"WHITE",32575
"NEW YORK","10065",160,0.0161030595813204,18126,0.70898850035203,29530,22782,663,2296,3361,428,9936,22.8513376227565,77.1486623772435,2.24517439891636,7.77514392143583,11.3816457839485,1.44937351845581,"WHITE",25566
"NEW YORK","11101",187,0.0159911065503677,24559,0.922126684939736,31366,10358,4252,7910,7700,1146,11694,66.9769814448766,33.0230185551234,13.5560798316649,25.2183893387745,24.5488745775681,3.65363769686922,"NO MAJORITY",26633
"NEW YORK","11218",245,0.0158371040723982,29744,0.535513025943863,72413,37962,5355,12445,13487,3164,15470,47.5757115435074,52.4242884564926,7.39508099374422,17.1861406101114,18.6251087511911,4.36938118846064,"WHITE",55543
"NEW YORK","11369",67,0.0156835205992509,16437,0.638206173558532,31481,2735,4954,19205,4126,461,4272,91.3122200692481,8.68777993075188,15.7364759696325,61.0050506654808,13.1063180966297,1.46437533750516,"HISPANIC",25755
"NEW YORK","11422",53,0.0156111929307806,10199,0.369421906693712,32761,1031,26597,3571,697,865,3395,96.8529654161961,3.14703458380391,81.1849455144837,10.9001556729038,2.12752968468606,2.64033454412258,"BLACK",27608
"PHILADELPHIA","19122",57,0.0150197628458498,7740,0.41792656587473,21666,6373,7609,5727,1416,541,3795,70.5852487768854,29.4147512231146,35.1195421397581,26.4331210191083,6.53558571032955,2.49699990768947,"NO MAJORITY",18520
"PHILADELPHIA","19116",74,0.0147911253248051,10339,0.360130969382424,34747,24045,1658,2025,5402,1617,5003,30.7997812760814,69.2002187239186,4.77163496129162,5.82784125248223,15.5466658992143,4.65363916309322,"WHITE",28709
"NEW YORK","11377",309,0.0144669694274077,46472,0.647720462179603,83825,17359,1847,31459,30889,2271,21359,79.2913808529675,20.7086191470325,2.20339994035192,37.5293766776022,36.8493886072174,2.709215627796,"NO MAJORITY",71747
"NEW YORK","11367",109,0.0142038050560334,17484,0.536928415686515,41207,18921,2616,7017,11055,1598,7674,54.0830441429854,45.9169558570146,6.34843594534909,17.0286601790958,26.8279661222608,3.87798189627976,"NO MAJORITY",32563
"NEW YORK","11370",51,0.0135063559322034,13853,0.50193847603174,31580,7744,4179,12068,7157,432,3776,75.4781507283091,24.5218492716909,13.2330588980367,38.214059531349,22.6630778974034,1.36795440151995,"NO MAJORITY",27599
"NEW YORK","10309",19,0.01278600269179,12317,0.443089430894309,34058,28964,159,3298,1143,494,1486,14.9568383346057,85.0431616653943,0.466850666510071,9.6834811204416,3.35603969698749,1.45046685066651,"WHITE",27798
"NEW YORK","10312",43,0.0133540372670807,25505,0.510763993191149,61392,49840,515,6961,3267,809,3220,18.816783945791,81.183216054209,0.838871514203805,11.3386108939275,5.32154026583268,1.31776127182695,"WHITE",49935
"PHILADELPHIA","19146",107,0.0133217131474104,19209,0.566587027696664,39282,19048,14597,2482,1808,1347,8032,51.5095972710147,48.4904027289853,37.1595132630721,6.31841555928924,4.60261697469579,3.42905147395754,"NO MAJORITY",33903
"NEW YORK","10038",103,0.0132954692138892,12954,0.623597939633178,23311,11168,1631,2729,6789,994,7747,52.091287375059,47.908712624941,6.99669683840247,11.7069194800738,29.1235897215907,4.26408133499206,"NO MAJORITY",20773
"NEW YORK","10017",74,0.0132711621233859,11339,0.767445008460237,15846,11014,314,821,3373,324,5576,30.4934999368926,69.5065000631074,1.98157263662754,5.18111826328411,21.2861289915436,2.04468004543733,"WHITE",14775
"NEW YORK","11220",267,0.013215859030837,48933,0.663633281345358,93170,12918,1771,38511,38527,1443,20203,86.1350220027906,13.8649779972094,1.90082644628099,41.3341204250295,41.3512933347644,1.54878179671568,"NO MAJORITY",73735
"NEW YORK","10014",162,0.0131621709457264,19812,0.705857203933305,30344,25280,401,2119,1422,1122,12308,16.6886369628263,83.3113630371737,1.32151331399947,6.98325863432639,4.68626417084102,3.69760084365937,"WHITE",28068
"NEW YORK","11414",38,0.012987012987013,11371,0.471923635609048,28313,19686,585,6164,1157,721,2926,30.4701020732526,69.5298979267474,2.06618867657966,21.7709179528838,4.08646204923533,2.54653339455374,"WHITE",24095
"PHILADELPHIA","19102",28,0.0126696832579186,3200,0.642054574638844,5147,3770,237,191,876,73,2210,26.7534486108413,73.2465513891587,4.60462405284632,3.71089955313775,17.0196230814066,1.41830192345055,"WHITE",4984
"NEW YORK","11692",59,0.0125132555673383,6022,0.35511263120651,22074,2523,12536,5140,1167,708,4715,88.5702636586029,11.4297363413971,56.7907945999819,23.2853130379632,5.28676270725741,3.20739331340038,"BLACK",16958
"NEW YORK","11232",82,0.0124847746650426,11915,0.547287676266593,26430,6045,1432,13195,4900,858,6568,77.1282633371169,22.8717366628831,5.41808550889141,49.9243284146803,18.5395384033296,3.24631101021566,"NO MAJORITY",21771
"NEW YORK","11217",160,0.0124416796267496,22209,0.626099458728011,41813,21270,8038,7024,3498,1983,12860,49.1306531461507,50.8693468538493,19.2236864133164,16.7986033051922,8.36581924281922,4.7425441848229,"WHITE",35472
"PHILADELPHIA","19129",30,0.0123864574731627,4413,0.456974215594905,11275,6533,3405,399,433,505,2422,42.0576496674058,57.9423503325942,30.19955654102,3.53880266075388,3.84035476718404,4.47893569844789,"WHITE",9657
"NEW YORK","11102",137,0.0123836210792733,17623,0.676376895029745,29747,13527,2462,8108,4718,932,11063,54.5265068746428,45.4734931253572,8.27646485359868,27.2565300702592,15.8604228997882,3.13308905099674,"NO MAJORITY",26055
"NEW YORK","10011",220,0.0123028743988368,32525,0.705745779629389,49949,36152,1917,5958,4387,1535,17882,27.6221746181105,72.3778253818895,3.83791467296643,11.9281667300647,8.78295861779015,3.07313459728923,"WHITE",46086
"NEW YORK","10305",60,0.0122249388753056,18950,0.540918562498216,42726,25696,2994,6822,6313,901,4908,39.8586340869728,60.1413659130272,7.00744277489117,15.9668585872771,14.7755465056406,2.10878621916398,"WHITE",35033
"PHILADELPHIA","19115",67,0.0118228339509441,12964,0.439174768792981,35346,23312,3092,2810,5287,845,5667,34.0462852939512,65.9537147060488,8.74780738980366,7.94998019577887,14.9578453007412,2.39065240762745,"WHITE",29519
"NEW YORK","11357",41,0.0118121578795736,21056,0.636864073558768,39407,23240,176,6179,9111,701,3471,41.0257060928261,58.9742939071738,0.446621158677392,15.6799553378841,23.1202578222143,1.7788717740503,"WHITE",33062
"NEW YORK","11426",17,0.0118055555555556,9990,0.602642215117331,20524,5666,1124,4092,8959,683,1440,72.3932956538686,27.6067043461314,5.47651529916196,19.9376339894757,43.6513350224128,3.32781134281816,"NO MAJORITY",16577
"NEW YORK","11219",205,0.0116516994429919,24463,0.402842275137503,89371,54475,932,11831,21197,936,17594,39.0462230477448,60.9537769522552,1.04284387553009,13.2380749907688,23.7179845811281,1.04731960031778,"WHITE",60726
"NEW YORK","10314",86,0.0114819759679573,39331,0.534352285850146,89792,56061,2865,13704,15023,2139,7490,37.5657074126871,62.4342925873129,3.1907074126871,15.2619387027798,16.7308891660727,2.38217213114754,"WHITE",73605
"NEW YORK","11358",65,0.0112476206956221,21992,0.702844359220198,36515,12186,148,5907,17349,925,5779,66.6274133917568,33.3725866082432,0.405312885115706,16.1769135971519,47.5119813775161,2.53320553197316,"NO MAJORITY",31290
"NEW YORK","11378",68,0.0110515195839428,15739,0.507595059180185,38524,20629,493,12704,3938,760,6153,46.4515626622365,53.5484373377635,1.27972173190738,32.9768456027412,10.2221991485827,1.9727961790053,"WHITE",31007
